,min_diff,high_season,delay_15,period_day
56983,44.0,0,1,morning
56984,12.0,0,0,morning
56985,2.0,0,0,morning
56986,5.0,0,0,morning
56987,13.0,0,0,morning
56988,43.0,0,1,morning
56989,42.0,0,1,morning
56990,3.0,0,0,night
56991,5.0,0,0,morning
56992,9.0,0,0,morning
56993,2.0,0,0,morning
56994,0.0,0,0,morning
56995,1.0,0,0,morning
56996,8.0,0,0,morning
56997,0.0,0,0,morning
56998,11.0,0,0,morning
56999,7.0,0,0,morning
57000,0.0,0,0,morning
57001,2.0,0,0,morning
57002,3.0,0,0,morning
57003,8.0,0,0,morning
57004,6.0,0,0,afternoon
57005,5.0,0,0,afternoon
57006,3.0,0,0,afternoon
57007,1.0,0,0,afternoon
57008,2.0,0,0,afternoon
57009,2.0,0,0,afternoon
57010,5.0,0,0,afternoon
57011,25.0,0,1,afternoon
57012,0.0,0,0,afternoon
57013,38.0,0,1,afternoon
57014,10.0,0,0,afternoon
57015,15.0,0,0,afternoon
57016,7.0,0,0,afternoon
57017,2.0,0,0,afternoon
57018,22.0,0,1,afternoon
57019,2.0,0,0,afternoon
57020,12.0,0,0,afternoon
57021,5.0,0,0,afternoon
57022,0.0,0,0,afternoon
57023,83.0,0,1,afternoon
57024,5.0,0,0,afternoon
57025,7.0,0,0,afternoon
57026,1.0,0,0,afternoon
57027,8.0,0,0,afternoon
57028,1.0,0,0,afternoon
57029,1.0,0,0,afternoon
57030,3.0,0,0,afternoon
57031,8.0,0,0,afternoon
57032,15.0,0,0,afternoon
57033,7.0,0,0,afternoon
57034,0.0,0,0,morning
57035,17.0,0,1,morning
57036,1.0,0,0,morning
57037,14.0,0,0,morning
57038,25.0,0,1,morning
57039,16.0,0,1,morning
57040,7.0,0,0,morning
57041,3.0,0,0,morning
57042,1.0,0,0,morning
57043,14.0,0,0,morning
57044,1.0,0,0,morning
57045,6.0,0,0,morning
57046,0.0,0,0,morning
57047,1.0,0,0,morning
57048,23.0,0,1,morning
57049,17.0,0,1,morning
57050,3.0,0,0,morning
57051,0.0,0,0,morning
57052,13.0,0,0,morning
57053,10.0,0,0,morning
57054,1.0,0,0,morning
57055,3.0,0,0,night
57056,35.0,0,1,night
57057,35.0,0,1,night
57058,2.0,0,0,night
57059,161.0,0,1,afternoon
57060,138.0,0,1,night
57061,0.0,0,0,night
57062,6.0,0,0,night
57063,45.0,0,1,night
57064,26.0,0,1,night
57065,21.0,0,1,night
57066,5.0,0,0,afternoon
57067,5.0,0,0,night
57068,0.0,0,0,night
57069,8.0,0,0,night
57070,15.0,0,0,night
57071,22.0,0,1,night
57072,0.0,0,0,night
57073,27.0,0,1,afternoon
57074,18.0,0,1,night
57075,1.0,0,0,night
57076,5.0,0,0,night
57077,23.0,0,1,night
57078,6.0,0,0,night
57079,6.0,0,0,night
57080,17.0,0,1,afternoon
57081,4.0,0,0,night
57082,3.0,0,0,night
57083,5.0,0,0,night
57084,38.0,0,1,night
57085,6.0,0,0,morning
57086,4.0,0,0,morning
57087,8.0,0,0,morning
57088,10.0,0,0,morning
57089,1.0,0,0,morning
57090,4.0,0,0,morning
57091,15.0,0,0,morning
57092,38.0,0,1,morning
57093,4.0,0,0,afternoon
57094,15.0,0,0,afternoon
57095,8.0,0,0,afternoon
57096,15.0,0,0,afternoon
57097,147.0,0,1,afternoon
57098,2.0,0,0,afternoon
57099,5.0,0,0,afternoon
57100,29.0,0,1,afternoon
57101,8.0,0,0,afternoon
57102,2.0,0,0,afternoon
57103,9.0,0,0,afternoon
57104,10.0,0,0,afternoon
57105,2.0,0,0,afternoon
57106,1.0,0,0,afternoon
57107,15.0,0,0,afternoon
57108,1.0,0,0,afternoon
57109,28.0,0,1,afternoon
57110,9.0,0,0,afternoon
57111,19.0,0,1,afternoon
57112,10.0,0,0,afternoon
57113,8.0,0,0,afternoon
57114,2.0,0,0,afternoon
57115,1.0,0,0,afternoon
57116,4.0,0,0,afternoon
57117,14.0,0,0,afternoon
57118,28.0,0,1,afternoon
57119,7.0,0,0,afternoon
57120,9.0,0,0,morning
57121,3.0,0,0,morning
57122,13.0,0,0,morning
57123,9.0,0,0,afternoon
57124,1.0,0,0,morning
57125,5.0,0,0,morning
57126,8.0,0,0,morning
57127,0.0,0,0,afternoon
57128,5.0,0,0,morning
57129,6.0,0,0,morning
57130,36.0,0,1,morning
57131,0.0,0,0,afternoon
57132,1.0,0,0,morning
57133,2.0,0,0,morning
57134,9.0,0,0,morning
57135,1.0,0,0,afternoon
57136,16.0,0,1,morning
57137,3.0,0,0,morning
57138,9.0,0,0,morning
57139,3.0,0,0,morning
57140,5.0,0,0,morning
57141,5.0,0,0,morning
57142,26.0,0,1,morning
57143,18.0,0,1,morning
57144,2.0,0,0,morning
57145,3.0,0,0,morning
57146,35.0,0,1,morning
57147,0.0,0,0,morning
57148,2.0,0,0,morning
57149,0.0,0,0,morning
57150,0.0,0,0,morning
57151,16.0,0,1,morning
57152,5.0,0,0,morning
57153,10.0,0,0,morning
57154,50.0,0,1,morning
57155,4.0,0,0,morning
57156,1.0,0,0,morning
57157,3.0,0,0,morning
57158,2.0,0,0,morning
57159,1.0,0,0,morning
57160,37.0,0,1,morning
57161,2.0,0,0,morning
57162,2.0,0,0,morning
57163,9.0,0,0,morning
57164,7.0,0,0,morning
57165,0.0,0,0,morning
57166,32.0,0,1,morning
57167,1.0,0,0,morning
57168,2.0,0,0,afternoon
57169,17.0,0,1,morning
57170,4.0,0,0,morning
57171,16.0,0,1,afternoon
57172,13.0,0,0,morning
57173,4.0,0,0,morning
57174,1.0,0,0,afternoon
57175,26.0,0,1,morning
57176,4.0,0,0,morning
57177,22.0,0,1,afternoon
57178,4.0,0,0,morning
57179,5.0,0,0,morning
57180,3.0,0,0,morning
57181,3.0,0,0,morning
57182,4.0,0,0,morning
57183,9.0,0,0,afternoon
57184,1.0,0,0,afternoon
57185,11.0,0,0,afternoon
57186,28.0,0,1,afternoon
57187,1.0,0,0,afternoon
57188,5.0,0,0,afternoon
57189,11.0,0,0,afternoon
57190,15.0,0,0,afternoon
57191,2.0,0,0,afternoon
57192,10.0,0,0,afternoon
57193,21.0,0,1,afternoon
57194,6.0,0,0,afternoon
57195,1.0,0,0,afternoon
57196,4.0,0,0,afternoon
57197,33.0,0,1,afternoon
57198,28.0,0,1,afternoon
57199,1.0,0,0,afternoon
57200,10.0,0,0,afternoon
57201,25.0,0,1,afternoon
57202,9.0,0,0,afternoon
57203,6.0,0,0,afternoon
57204,0.0,0,0,afternoon
57205,8.0,0,0,afternoon
57206,1.0,0,0,afternoon
57207,22.0,0,1,afternoon
57208,2.0,0,0,morning
57209,15.0,0,0,morning
57210,106.0,0,1,morning
57211,4.0,0,0,morning
57212,2.0,0,0,morning
57213,3.0,0,0,morning
57214,0.0,0,0,morning
57215,22.0,0,1,morning
57216,2.0,0,0,morning
57217,0.0,0,0,morning
57218,1.0,0,0,morning
57219,2.0,0,0,morning
57220,0.0,0,0,morning
57221,7.0,0,0,morning
57222,1.0,0,0,morning
57223,1.0,0,0,morning
57224,36.0,0,1,morning
57225,3.0,0,0,morning
57226,0.0,0,0,morning
57227,3.0,0,0,morning
57228,13.0,0,0,morning
57229,1.0,0,0,morning
57230,5.0,0,0,morning
57231,2.0,0,0,morning
57232,15.0,0,0,morning
57233,2.0,0,0,morning
57234,18.0,0,1,afternoon
57235,0.0,0,0,afternoon
57236,20.0,0,1,afternoon
57237,0.0,0,0,afternoon
57238,0.0,0,0,afternoon
57239,2.0,0,0,afternoon
57240,2.0,0,0,morning
57241,16.0,0,1,morning
57242,3.0,0,0,afternoon
57243,5.0,0,0,morning
57244,21.0,0,1,afternoon
57245,0.0,0,0,morning
57246,0.0,0,0,afternoon
57247,16.0,0,1,morning
57248,9.0,0,0,afternoon
57249,4.0,0,0,morning
57250,5.0,0,0,afternoon
57251,24.0,0,1,afternoon
57252,7.0,0,0,afternoon
57253,0.0,0,0,afternoon
57254,1.0,0,0,night
57255,43.0,0,1,night
57256,6.0,0,0,night
57257,17.0,0,1,night
57258,6.0,0,0,night
57259,2.0,0,0,night
57260,4.0,0,0,night
57261,17.0,0,1,night
57262,19.0,0,1,night
57263,15.0,0,0,night
57264,2.0,0,0,night
57265,26.0,0,1,night
57266,16.0,0,1,night
57267,15.0,0,0,night
57268,1.0,0,0,night
57269,36.0,0,1,night
57270,3.0,0,0,night
57271,9.0,0,0,night
57272,13.0,0,0,night
57273,8.0,0,0,night
57274,10.0,0,0,night
57275,6.0,0,0,night
57276,1.0,0,0,night
57277,1.0,0,0,night
57278,14.0,0,0,night
57279,9.0,0,0,night
57280,2.0,0,0,night
57281,4.0,0,0,night
57282,2.0,0,0,afternoon
57283,5.0,0,0,afternoon
57284,0.0,0,0,afternoon
57285,4.0,0,0,afternoon
57286,8.0,0,0,afternoon
57287,16.0,0,1,afternoon
57288,2.0,0,0,afternoon
57289,12.0,0,0,afternoon
57290,1.0,0,0,morning
57291,2.0,0,0,morning
57292,9.0,0,0,morning
57293,3.0,0,0,morning
57294,155.0,0,1,morning
57295,2.0,0,0,morning
57296,11.0,0,0,morning
57297,4.0,0,0,morning
57298,10.0,0,0,morning
57299,3.0,0,0,morning
57300,18.0,0,1,morning
57301,2.0,0,0,morning
57302,2.0,0,0,morning
57303,6.0,0,0,morning
57304,11.0,0,0,morning
57305,4.0,0,0,morning
57306,29.0,0,1,morning
57307,3.0,0,0,morning
57308,4.0,0,0,morning
57309,4.0,0,0,morning
57310,25.0,0,1,morning
57311,4.0,0,0,morning
57312,23.0,0,1,morning
57313,0.0,0,0,morning
57314,15.0,0,0,morning
57315,17.0,0,1,morning
57316,7.0,0,0,afternoon
57317,68.0,0,1,afternoon
57318,18.0,0,1,afternoon
57319,0.0,0,0,afternoon
57320,3.0,0,0,afternoon
57321,1.0,0,0,afternoon
57322,22.0,0,1,afternoon
57323,32.0,0,1,afternoon
57324,14.0,0,0,afternoon
57325,2.0,0,0,afternoon
57326,1.0,0,0,afternoon
57327,11.0,0,0,afternoon
57328,10.0,0,0,afternoon
57329,2.0,0,0,afternoon
57330,7.0,0,0,afternoon
57331,19.0,0,1,afternoon
57332,3.0,0,0,afternoon
57333,2.0,0,0,afternoon
57334,48.0,0,1,afternoon
57335,11.0,0,0,afternoon
57336,7.0,0,0,afternoon
57337,46.0,0,1,afternoon
57338,4.0,0,0,afternoon
57339,0.0,0,0,afternoon
57340,100.0,0,1,afternoon
57341,2.0,0,0,afternoon
57342,2.0,0,0,afternoon
57343,4.0,0,0,afternoon
57344,8.0,0,0,afternoon
57345,13.0,0,0,afternoon
57346,4.0,0,0,morning
57347,3.0,0,0,morning
57348,3.0,0,0,morning
57349,3.0,0,0,morning
57350,7.0,0,0,morning
57351,11.0,0,0,morning
57352,1.0,0,0,morning
57353,6.0,0,0,morning
57354,1.0,0,0,morning
57355,5.0,0,0,morning
57356,2.0,0,0,morning
57357,8.0,0,0,morning
57358,2.0,0,0,morning
57359,0.0,0,0,morning
57360,4.0,0,0,morning
57361,5.0,0,0,morning
57362,5.0,0,0,morning
57363,8.0,0,0,morning
57364,7.0,0,0,morning
57365,3.0,0,0,morning
57366,33.0,0,1,morning
57367,2.0,0,0,morning
57368,3.0,0,0,morning
57369,17.0,0,1,morning
57370,1.0,0,0,morning
57371,0.0,0,0,morning
57372,4.0,0,0,afternoon
57373,4.0,0,0,afternoon
57374,4.0,0,0,afternoon
57375,3.0,0,0,afternoon
57376,3.0,0,0,afternoon
57377,3.0,0,0,night
57378,6.0,0,0,afternoon
57379,1.0,0,0,night
57380,2.0,0,0,afternoon
57381,2.0,0,0,night
57382,3.0,0,0,afternoon
57383,5.0,0,0,night
57384,13.0,0,0,afternoon
57385,2.0,0,0,afternoon
57386,2.0,0,0,night
57387,5.0,0,0,night
57388,21.0,0,1,afternoon
57389,17.0,0,1,night
57390,12.0,0,0,afternoon
57391,4.0,0,0,night
57392,58.0,0,1,night
57393,10.0,0,0,afternoon
57394,10.0,0,0,afternoon
57395,25.0,0,1,afternoon
57396,1.0,0,0,night
57397,10.0,0,0,night
57398,18.0,0,1,afternoon
57399,17.0,0,1,afternoon
57400,12.0,0,0,afternoon
57401,27.0,0,1,night
57402,12.0,0,0,night
57403,1.0,0,0,afternoon
57404,9.0,0,0,afternoon
57405,88.0,0,1,afternoon
57406,30.0,0,1,night
57407,25.0,0,1,morning
57408,3.0,0,0,morning
57409,5.0,0,0,morning
57410,13.0,0,0,morning
57411,2.0,0,0,morning
57412,2.0,0,0,morning
57413,2.0,0,0,morning
57414,0.0,0,0,morning
57415,2.0,0,0,morning
57416,3.0,0,0,morning
57417,2.0,0,0,morning
57418,3.0,0,0,morning
57419,0.0,0,0,morning
57420,0.0,0,0,morning
57421,1.0,0,0,morning
57422,3.0,0,0,morning
57423,2.0,0,0,morning
57424,3.0,0,0,morning
57425,2.0,0,0,morning
57426,3.0,0,0,morning
57427,4.0,0,0,morning
57428,1.0,0,0,morning
57429,1.0,0,0,morning
57430,6.0,0,0,morning
57431,3.0,0,0,morning
57432,2.0,0,0,morning
57433,3.0,0,0,morning
57434,12.0,0,0,morning
57435,5.0,0,0,morning
57436,7.0,0,0,morning
57437,1.0,0,0,morning
57438,22.0,0,1,morning
57439,1.0,0,0,morning
57440,40.0,0,1,morning
57441,0.0,0,0,morning
57442,75.0,0,1,morning
57443,1.0,0,0,morning
57444,1.0,0,0,morning
57445,12.0,0,0,afternoon
57446,4.0,0,0,morning
57447,7.0,0,0,morning
57448,1.0,0,0,morning
57449,3.0,0,0,morning
57450,5.0,0,0,afternoon
57451,5.0,0,0,morning
57452,0.0,0,0,morning
57453,2.0,0,0,morning
57454,8.0,0,0,morning
57455,7.0,0,0,afternoon
57456,4.0,0,0,morning
57457,25.0,0,1,morning
57458,5.0,0,0,morning
57459,2.0,0,0,morning
57460,4.0,0,0,afternoon
57461,38.0,0,1,morning
57462,5.0,0,0,afternoon
57463,4.0,0,0,afternoon
57464,15.0,0,0,afternoon
57465,12.0,0,0,afternoon
57466,4.0,0,0,afternoon
57467,2.0,0,0,morning
57468,2.0,0,0,morning
57469,7.0,0,0,afternoon
57470,6.0,0,0,morning
57471,3.0,0,0,morning
57472,5.0,0,0,afternoon
57473,2.0,0,0,morning
57474,6.0,0,0,morning
57475,4.0,0,0,afternoon
57476,6.0,0,0,morning
57477,1.0,0,0,morning
57478,5.0,0,0,afternoon
57479,3.0,0,0,afternoon
57480,7.0,0,0,afternoon
57481,0.0,0,0,afternoon
57482,11.0,0,0,afternoon
57483,9.0,0,0,afternoon
57484,2.0,0,0,afternoon
57485,0.0,0,0,afternoon
57486,51.0,0,1,afternoon
57487,1.0,0,0,afternoon
57488,21.0,0,1,afternoon
57489,6.0,0,0,afternoon
57490,1.0,0,0,afternoon
57491,1.0,0,0,afternoon
57492,0.0,0,0,afternoon
57493,40.0,0,1,afternoon
57494,1.0,0,0,afternoon
57495,2.0,0,0,afternoon
57496,10.0,0,0,afternoon
57497,17.0,0,1,afternoon
57498,8.0,0,0,afternoon
57499,1.0,0,0,afternoon
57500,3.0,0,0,afternoon
57501,2.0,0,0,afternoon
57502,5.0,0,0,afternoon
57503,13.0,0,0,afternoon
57504,35.0,0,1,afternoon
57505,3.0,0,0,afternoon
57506,3.0,0,0,afternoon
57507,0.0,0,0,afternoon
57508,15.0,0,0,afternoon
57509,40.0,0,1,afternoon
57510,3.0,0,0,afternoon
57511,8.0,0,0,afternoon
57512,5.0,0,0,afternoon
57513,6.0,0,0,afternoon
57514,0.0,0,0,afternoon
57515,1.0,0,0,afternoon
57516,37.0,0,1,afternoon
57517,6.0,0,0,afternoon
57518,38.0,0,1,afternoon
57519,0.0,0,0,afternoon
57520,10.0,0,0,afternoon
57521,15.0,0,0,afternoon
57522,7.0,0,0,afternoon
57523,17.0,0,1,afternoon
57524,9.0,0,0,afternoon
57525,6.0,0,0,afternoon
57526,0.0,0,0,afternoon
57527,21.0,0,1,afternoon
57528,0.0,0,0,afternoon
57529,1.0,0,0,afternoon
57530,11.0,0,0,afternoon
57531,15.0,0,0,afternoon
57532,10.0,0,0,afternoon
57533,14.0,0,0,afternoon
57534,1.0,0,0,afternoon
57535,1.0,0,0,afternoon
57536,29.0,0,1,afternoon
57537,9.0,0,0,afternoon
57538,9.0,0,0,afternoon
57539,14.0,0,0,afternoon
57540,11.0,0,0,afternoon
57541,24.0,0,1,afternoon
57542,16.0,0,1,afternoon
57543,14.0,0,0,afternoon
57544,4.0,0,0,afternoon
57545,5.0,0,0,afternoon
57546,16.0,0,1,afternoon
57547,4.0,0,0,afternoon
57548,8.0,0,0,afternoon
57549,4.0,0,0,night
57550,24.0,0,1,afternoon
57551,7.0,0,0,night
57552,21.0,0,1,afternoon
57553,6.0,0,0,night
57554,0.0,0,0,afternoon
57555,8.0,0,0,night
57556,2.0,0,0,morning
57557,4.0,0,0,morning
57558,31.0,0,1,morning
57559,7.0,0,0,morning
57560,2.0,0,0,morning
57561,2.0,0,0,morning
57562,1.0,0,0,morning
57563,1.0,0,0,morning
57564,1.0,0,0,morning
57565,13.0,0,0,morning
57566,3.0,0,0,morning
57567,1.0,0,0,morning
57568,17.0,0,1,morning
57569,2.0,0,0,morning
57570,2.0,0,0,morning
57571,4.0,0,0,morning
57572,4.0,0,0,morning
57573,8.0,0,0,morning
57574,1.0,0,0,morning
57575,2.0,0,0,morning
57576,12.0,0,0,morning
57577,4.0,0,0,morning
57578,10.0,0,0,morning
57579,7.0,0,0,morning
57580,4.0,0,0,morning
57581,0.0,0,0,morning
57582,1.0,0,0,morning
57583,37.0,0,1,morning
57584,2.0,0,0,morning
57585,3.0,0,0,morning
57586,1.0,0,0,morning
57587,9.0,0,0,morning
57588,6.0,0,0,morning
57589,25.0,0,1,morning
57590,5.0,0,0,morning
57591,23.0,0,1,morning
57592,8.0,0,0,morning
57593,25.0,0,1,morning
57594,1.0,0,0,morning
57595,0.0,0,0,morning
57596,5.0,0,0,morning
57597,0.0,0,0,morning
57598,20.0,0,1,morning
57599,3.0,0,0,morning
57600,5.0,0,0,morning
57601,6.0,0,0,morning
57602,2.0,0,0,morning
57603,1.0,0,0,morning
57604,7.0,0,0,morning
57605,14.0,0,0,morning
57606,5.0,0,0,morning
57607,4.0,0,0,morning
57608,5.0,0,0,morning
57609,3.0,0,0,morning
57610,36.0,0,1,morning
57611,11.0,0,0,morning
57612,7.0,0,0,morning
57613,4.0,0,0,morning
57614,37.0,0,1,morning
57615,2.0,0,0,morning
57616,28.0,0,1,morning
57617,16.0,0,1,morning
57618,9.0,0,0,morning
57619,19.0,0,1,morning
57620,12.0,0,0,afternoon
57621,3.0,0,0,afternoon
57622,38.0,0,1,afternoon
57623,8.0,0,0,afternoon
57624,0.0,0,0,afternoon
57625,37.0,0,1,afternoon
57626,3.0,0,0,afternoon
57627,20.0,0,1,afternoon
57628,11.0,0,0,afternoon
57629,1.0,0,0,afternoon
57630,10.0,0,0,afternoon
57631,17.0,0,1,afternoon
57632,3.0,0,0,afternoon
57633,7.0,0,0,afternoon
57634,5.0,0,0,afternoon
57635,1.0,0,0,afternoon
57636,7.0,0,0,afternoon
57637,4.0,0,0,morning
57638,1.0,0,0,morning
57639,16.0,0,1,afternoon
57640,1.0,0,0,afternoon
57641,1.0,0,0,afternoon
57642,7.0,0,0,afternoon
57643,1.0,0,0,afternoon
57644,11.0,0,0,morning
57645,6.0,0,0,morning
57646,4.0,0,0,afternoon
57647,2.0,0,0,afternoon
57648,1.0,0,0,afternoon
57649,1.0,0,0,afternoon
57650,11.0,0,0,morning
57651,1.0,0,0,afternoon
57652,0.0,0,0,afternoon
57653,1.0,0,0,afternoon
57654,3.0,0,0,afternoon
57655,18.0,0,1,afternoon
57656,1.0,0,0,afternoon
57657,20.0,0,1,afternoon
57658,0.0,0,0,afternoon
57659,7.0,0,0,afternoon
57660,1.0,0,0,afternoon
57661,24.0,0,1,afternoon
57662,1.0,0,0,afternoon
57663,2.0,0,0,afternoon
57664,8.0,0,0,afternoon
57665,5.0,0,0,afternoon
57666,14.0,0,0,afternoon
57667,3.0,0,0,afternoon
57668,1.0,0,0,afternoon
57669,2.0,0,0,afternoon
57670,4.0,0,0,afternoon
57671,4.0,0,0,afternoon
57672,9.0,0,0,afternoon
57673,4.0,0,0,afternoon
57674,2.0,0,0,afternoon
57675,5.0,0,0,afternoon
57676,13.0,0,0,afternoon
57677,14.0,0,0,afternoon
57678,1.0,0,0,night
57679,3.0,0,0,night
57680,5.0,0,0,afternoon
57681,23.0,0,1,afternoon
57682,0.0,0,0,night
57683,9.0,0,0,night
57684,1.0,0,0,afternoon
57685,7.0,0,0,afternoon
57686,33.0,0,1,night
57687,1.0,0,0,afternoon
57688,9.0,0,0,afternoon
57689,20.0,0,1,afternoon
57690,5.0,0,0,night
57691,38.0,0,1,afternoon
57692,22.0,0,1,afternoon
57693,12.0,0,0,afternoon
57694,18.0,0,1,night
57695,3.0,0,0,afternoon
57696,2.0,0,0,night
57697,13.0,0,0,night
57698,2.0,0,0,night
57699,17.0,0,1,night
57700,3.0,0,0,morning
57701,14.0,0,0,night
57702,8.0,0,0,morning
57703,0.0,0,0,morning
57704,2.0,0,0,night
57705,3.0,0,0,night
57706,2.0,0,0,morning
57707,0.0,0,0,night
57708,3.0,0,0,morning
57709,1.0,0,0,morning
57710,2.0,0,0,night
57711,4.0,0,0,morning
57712,15.0,0,0,morning
57713,5.0,0,0,night
57714,6.0,0,0,morning
57715,5.0,0,0,morning
57716,2.0,0,0,night
57717,1.0,0,0,morning
57718,12.0,0,0,morning
57719,3.0,0,0,night
57720,8.0,0,0,morning
57721,6.0,0,0,morning
57722,2.0,0,0,night
57723,12.0,0,0,morning
57724,3.0,0,0,morning
57725,2.0,0,0,night
57726,0.0,0,0,morning
57727,0.0,0,0,morning
57728,3.0,0,0,morning
57729,1.0,0,0,morning
57730,7.0,0,0,morning
57731,3.0,0,0,morning
57732,34.0,0,1,morning
57733,0.0,0,0,morning
57734,4.0,0,0,morning
57735,6.0,0,0,morning
57736,3.0,0,0,afternoon
57737,35.0,0,1,morning
57738,9.0,0,0,morning
57739,2.0,0,0,morning
57740,4.0,0,0,morning
57741,13.0,0,0,afternoon
57742,5.0,0,0,morning
57743,29.0,0,1,morning
57744,15.0,0,0,morning
57745,6.0,0,0,morning
57746,14.0,0,0,afternoon
57747,14.0,0,0,morning
57748,1.0,0,0,morning
57749,9.0,0,0,morning
57750,1.0,0,0,morning
57751,26.0,0,1,afternoon
57752,14.0,0,0,morning
57753,1.0,0,0,morning
57754,2.0,0,0,morning
57755,22.0,0,1,morning
57756,1.0,0,0,afternoon
57757,4.0,0,0,afternoon
57758,40.0,0,1,afternoon
57759,3.0,0,0,afternoon
57760,1.0,0,0,afternoon
57761,117.0,0,1,afternoon
57762,6.0,0,0,afternoon
57763,4.0,0,0,afternoon
57764,4.0,0,0,afternoon
57765,0.0,0,0,afternoon
57766,2.0,0,0,afternoon
57767,2.0,0,0,afternoon
57768,7.0,0,0,afternoon
57769,9.0,0,0,afternoon
57770,30.0,0,1,afternoon
57771,2.0,0,0,afternoon
57772,20.0,0,1,afternoon
57773,21.0,0,1,afternoon
57774,4.0,0,0,afternoon
57775,28.0,0,1,afternoon
57776,40.0,0,1,afternoon
57777,2.0,0,0,afternoon
57778,24.0,0,1,afternoon
57779,10.0,0,0,afternoon
57780,27.0,0,1,afternoon
57781,85.0,0,1,afternoon
57782,3.0,0,0,afternoon
57783,4.0,0,0,afternoon
57784,17.0,0,1,afternoon
57785,34.0,0,1,afternoon
57786,8.0,0,0,afternoon
57787,15.0,0,0,afternoon
57788,5.0,0,0,afternoon
57789,3.0,0,0,afternoon
57790,7.0,0,0,night
57791,1.0,0,0,night
57792,104.0,0,1,night
57793,2.0,0,0,night
57794,10.0,0,0,night
57795,3.0,0,0,night
57796,1397.0,0,1,night
57797,0.0,0,0,night
57798,18.0,0,1,night
57799,3.0,0,0,night
57800,10.0,0,0,night
57801,17.0,0,1,night
57802,2.0,0,0,night
57803,2.0,0,0,night
57804,45.0,0,1,night
57805,9.0,0,0,night
57806,3.0,0,0,night
57807,2.0,0,0,night
57808,1.0,0,0,night
57809,5.0,0,0,morning
57810,5.0,0,0,morning
57811,7.0,0,0,morning
57812,0.0,0,0,morning
57813,3.0,0,0,morning
57814,0.0,0,0,night
57815,10.0,0,0,night
57816,4.0,0,0,morning
57817,5.0,0,0,morning
57818,10.0,0,0,morning
57819,0.0,0,0,morning
57820,2.0,0,0,morning
57821,2.0,0,0,night
57822,10.0,0,0,night
57823,5.0,0,0,morning
57824,6.0,0,0,morning
57825,3.0,0,0,morning
57826,13.0,0,0,morning
57827,5.0,0,0,morning
57828,1.0,0,0,night
57829,1.0,0,0,night
57830,1.0,0,0,morning
57831,2.0,0,0,morning
57832,3.0,0,0,morning
57833,1.0,0,0,morning
57834,3.0,0,0,morning
57835,4.0,0,0,night
57836,3.0,0,0,night
57837,2.0,0,0,morning
57838,1.0,0,0,morning
57839,4.0,0,0,morning
57840,1.0,0,0,morning
57841,3.0,0,0,morning
57842,6.0,0,0,morning
57843,22.0,0,1,morning
57844,2.0,0,0,morning
57845,12.0,0,0,morning
57846,0.0,0,0,morning
57847,3.0,0,0,morning
57848,11.0,0,0,afternoon
57849,3.0,0,0,morning
57850,15.0,0,0,morning
57851,1.0,0,0,morning
57852,10.0,0,0,morning
57853,4.0,0,0,morning
57854,2.0,0,0,morning
57855,13.0,0,0,afternoon
57856,6.0,0,0,morning
57857,20.0,0,1,morning
57858,2.0,0,0,morning
57859,5.0,0,0,morning
57860,71.0,0,1,morning
57861,10.0,0,0,morning
57862,5.0,0,0,afternoon
57863,1.0,0,0,morning
57864,2.0,0,0,morning
57865,3.0,0,0,morning
57866,0.0,0,0,morning
57867,26.0,0,1,morning
57868,2.0,0,0,afternoon
57869,83.0,0,1,night
57870,7.0,0,0,afternoon
57871,5.0,0,0,night
57872,1.0,0,0,afternoon
57873,1.0,0,0,night
57874,22.0,0,1,afternoon
57875,1.0,0,0,night
57876,2.0,0,0,night
57877,1.0,0,0,night
57878,15.0,0,0,night
57879,18.0,0,1,night
57880,5.0,0,0,night
57881,6.0,0,0,night
57882,65.0,0,1,night
57883,9.0,0,0,night
57884,2.0,0,0,night
57885,14.0,0,0,night
57886,9.0,0,0,night
57887,6.0,0,0,night
57888,1.0,0,0,night
57889,7.0,0,0,night
57890,12.0,0,0,night
57891,17.0,0,1,night
57892,0.0,0,0,night
57893,10.0,0,0,night
57894,7.0,0,0,night
57895,1.0,0,0,night
57896,4.0,0,0,night
57897,15.0,0,0,night
57898,0.0,0,0,morning
57899,9.0,0,0,morning
57900,45.0,0,1,morning
57901,3.0,0,0,morning
57902,2.0,0,0,morning
57903,31.0,0,1,morning
57904,80.0,0,1,morning
57905,0.0,0,0,morning
57906,1.0,0,0,morning
57907,0.0,0,0,morning
57908,3.0,0,0,morning
57909,6.0,0,0,morning
57910,2.0,0,0,morning
57911,0.0,0,0,morning
57912,6.0,0,0,morning
57913,4.0,0,0,morning
57914,16.0,0,1,morning
57915,1.0,0,0,morning
57916,2.0,0,0,morning
57917,2.0,0,0,morning
57918,8.0,0,0,morning
57919,4.0,0,0,morning
57920,1.0,0,0,morning
57921,21.0,0,1,morning
57922,1.0,0,0,morning
57923,3.0,0,0,morning
57924,2.0,0,0,morning
57925,2.0,0,0,morning
57926,5.0,0,0,morning
57927,9.0,0,0,morning
57928,11.0,0,0,night
57929,24.0,0,1,night
57930,0.0,0,0,night
57931,67.0,0,1,night
57932,15.0,0,0,night
57933,42.0,0,1,night
57934,17.0,0,1,night
57935,9.0,0,0,night
57936,79.0,0,1,night
57937,9.0,0,0,night
57938,4.0,0,0,night
57939,20.0,0,1,night
57940,117.0,0,1,night
